Country,Month,Day,Year,Hour,AvgTemperature,Precipitation,Status
Philippines,4,24,2023,600,25°C,0.3 mm,Patchy rain possible
Philippines,4,24,2023,900,29°C,0.0 mm,Partly cloudy
Philippines,4,24,2023,1200,31°C,1.8 mm,Moderate or heavy rain shower
Philippines,4,24,2023,1500,32°C,0.1 mm,Patchy rain possible
Philippines,4,24,2023,1800,30°C,0.0 mm,Clear
Philippines,4,25,2023,600,24°C,0.0 mm,Clear
Philippines,4,25,2023,900,30°C,0.0 mm,Clear
Philippines,4,25,2023,1200,31°C,0.0 mm,Cloudy
Philippines,4,25,2023,1500,31°C,0.0 mm,Partly cloudy
Philippines,4,25,2023,1800,30°C,0.0 mm,Clear
Philippines,4,26,2023,600,24°C,0.0 mm,Partly cloudy
Philippines,4,26,2023,900,29°C,0.0 mm,Cloudy
Philippines,4,26,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,4,26,2023,1500,31°C,0.0 mm,Partly cloudy
Philippines,4,26,2023,1800,29°C,0.0 mm,Cloudy
Philippines,4,27,2023,600,26°C,0.0 mm,Partly cloudy
Philippines,4,27,2023,900,30°C,0.0 mm,Partly cloudy
Philippines,4,27,2023,1200,33°C,0.0 mm,Partly cloudy
Philippines,4,27,2023,1500,32°C,0.0 mm,Partly cloudy
Philippines,4,27,2023,1800,30°C,0.0 mm,Clear
Philippines,4,28,2023,600,25°C,0.0 mm,Clear
Philippines,4,28,2023,900,30°C,0.0 mm,Clear
Philippines,4,28,2023,1200,33°C,0.0 mm,Partly cloudy
Philippines,4,28,2023,1500,33°C,0.0 mm,Clear 
Philippines,4,28,2023,1800,31°C,0.0 mm,Clear
Philippines,4,29,2023,600,25°C,0.0 mm,Clear
Philippines,4,29,2023,900,31°C,0.0 mm,Clear
Philippines,4,29,2023,1200,33°C,0.0 mm,Partly cloudy
Philippines,4,29,2023,1500,33°C,0.0 mm,Clear 
Philippines,4,29,2023,1800,31°C,0.0 mm,Partly cloudy
Philippines,4,30,2023,600,26°C,0.0 mm,Clear
Philippines,4,30,2023,900,31°C,0.0 mm,Clear
Philippines,4,30,2023,1200,33°C,0.1 mm,Patchy rain possible
Philippines,4,30,2023,1500,33°C,0.0 mm,Partly cloudy
Philippines,4,30,2023,1800,32°C,0.0 mm,Clear
Philippines,5,1,2023,600,26°C,0.1 mm,Patchy rain possible
Philippines,5,1,2023,900,31°C,0.0 mm,Clear
Philippines,5,1,2023,1200,34°C,0.0 mm,Clear
Philippines,5,1,2023,1500,43°C,0.0 mm,Clear
Philippines,5,1,2023,1800,30°C,0.0 mm,Partly cloudy
Philippines,5,2,2023,600,25°C,0.0 mm,Partly cloudy
Philippines,5,2,2023,900,31°C,0.0 mm,Cloudy
Philippines,5,2,2023,1200,33°C,0.0 mm,Partly cloudy
Philippines,5,2,2023,1500,33°C,0.0 mm,Partly cloudy
Philippines,5,2,2023,1800,32°C,0.0 mm,Clear
Philippines,5,3,2023,600,25°C,0.0 mm,Clear
Philippines,5,3,2023,900,31°C,0.0 mm,Clear
Philippines,5,3,2023,1200,32°C,0.1 mm,Patchy rain possible
Philippines,5,3,2023,1500,33°C,0.0 mm,Partly cloudy
Philippines,5,3,2023,1800,30°C,0.0 mm,Clear
Philippines,5,4,2023,600,26°C,0.0 mm,Cloudy
Philippines,5,4,2023,900,30°C,0.0 mm,Partly cloudy
Philippines,5,4,2023,1200,32°C,0.0 mm,Partly cloudy
Philippines,5,4,2023,1500,32°C,0.3 mm,Patchy rain possible
Philippines,5,4,2023,1800,29°C,0.0 mm,Partly cloudy
Philippines,5,5,2023,600,26°C,0.0 mm,Clear
Philippines,5,5,2023,900,30°C,0.0 mm,Clear
Philippines,5,5,2023,1200,33°C,0.0 mm,Clear
Philippines,5,5,2023,1500,33°C,0.0 mm,Clear
Philippines,5,5,2023,1800,31°C,0.0 mm,Clear
Philippines,5,6,2023,600,26°C,0.0 mm,Clear
Philippines,5,6,2023,900,31°C,0.0 mm,Clear
Philippines,5,6,2023,1200,33°C,0.1 mm,Patchy rain possible
Philippines,5,6,2023,1500,32°C,0.0 mm,Clear
Philippines,5,6,2023,1800,30°C,0.0 mm,Clear
Philippines,5,7,2023,600,26°C,0.0 mm,Partly cloudy
Philippines,5,7,2023,900,30°C,0.0 mm,Clear
Philippines,5,7,2023,1200,35°C,0.0 mm,Clear
Philippines,5,7,2023,1500,34°C,0.0 mm,Clear
Philippines,5,7,2023,1800,30°C,0.0 mm,Clear
Philippines,5,8,2023,600,27°C,0.0 mm,Partly cloudy
Philippines,5,8,2023,900,30°C,0.0 mm,Clear
Philippines,5,8,2023,1200,35°C,0.0 mm,Clear
Philippines,5,8,2023,1500,33°C,0.2 mm,Patchy rain possible
Philippines,5,8,2023,1800,29°C,0.4 mm,Patchy rain possible
Philippines,5,9,2023,600,27°C,0.0 mm,Partly cloudy
Philippines,5,9,2023,900,31°C,0.0 mm,Partly cloudy
Philippines,5,9,2023,1200,32°C,0.0 mm,Partly cloudy
Philippines,5,9,2023,1500,31°C,0.0 mm,Partly cloudy
Philippines,5,9,2023,1800,29°C,0.0 mm,Partly cloudy
Philippines,5,10,2023,600,27°C,0.0 mm,Partly cloudy
Philippines,5,10,2023,900,30°C,0.0 mm,Partly cloudy
Philippines,5,10,2023,1200,31°C,1.4 mm,Heavy rain at times
Philippines,5,10,2023,1500,31°C,1.7 mm,Moderate or heavy rain shower
Philippines,5,10,2023,1800,29°C,0.0 mm,Partly cloudy
Philippines,5,11,2023,600,26°C,0.0 mm,Partly cloudy
Philippines,5,11,2023,900,29°C,0.1 mm,Patchy rain possible
Philippines,5,11,2023,1200,30°C,0.3 mm,Patchy rain possible
Philippines,5,11,2023,1500,29°C,0.0 mm,Partly cloudy
Philippines,5,11,2023,1800,27°C,0.0 mm,Partly cloudy
Philippines,5,12,2023,600,26°C,0.0 mm,Partly cloudy
Philippines,5,12,2023,900,30°C,0.0 mm,Cloudy
Philippines,5,12,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,5,12,2023,1500,31°C,3.0 mm,Moderate or heavy rain shower
Philippines,5,12,2023,1800,29°C,0.4 mm,Patchy rain possible
Philippines,5,13,2023,600,26°C,0.0 mm,Partly cloudy
Philippines,5,13,2023,900,30°C,0.0 mm,Partly cloudy
Philippines,5,13,2023,1200,32°C,0.0 mm,Partly cloudy
Philippines,5,13,2023,1500,31°C,0.0 mm,Partly cloudy
Philippines,5,13,2023,1800,29°C,0.0 mm,Partly cloudy
Philippines,5,14,2023,600,27°C,0.0 mm,Partly cloudy
Philippines,5,14,2023,900,29°C,0.0 mm,Overcast 
Philippines,5,14,2023,1200,32°C,0.0 mm,Overcast 
Philippines,5,14,2023,1500,31°C,0.1 mm,Patchy rain possible
Philippines,5,14,2023,1800,29°C,0.0 mm,Cloudy
Philippines,5,15,2023,600,27°C,1.3 mm,Heavy rain at times
Philippines,5,15,2023,900,30°C,0.1 mm,Patchy rain possible
Philippines,5,15,2023,1200,31°C,0.3 mm,Patchy rain possible
Philippines,5,15,2023,1500,31°C,0.2 mm,Patchy rain possible
Philippines,5,15,2023,1800,30°C,0.0 mm,Clear
Philippines,5,16,2023,600,27°C,0.2 mm,Patchy rain possible
Philippines,5,16,2023,900,30°C,0.1 mm,Patchy rain possible
Philippines,5,16,2023,1200,30°C,2.5 mm,Moderate or heavy rain shower
Philippines,5,16,2023,1500,31°C,0.1 mm,Patchy rain possible
Philippines,5,16,2023,1800,28°C,0.0 mm,Partly cloudy
Philippines,5,17,2023,600,27°C,0.7 mm,Moderate rain at times
Philippines,5,17,2023,900,30°C,0.2 mm,Patchy rain possible
Philippines,5,17,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,5,17,2023,1500,30°C,0.1 mm,Patchy rain possible
Philippines,5,17,2023,1800,29°C,0.1 mm,Patchy rain possible
Philippines,5,18,2023,600,27°C,0.0 mm,Patchy rain possible
Philippines,5,18,2023,900,30°C,0.2 mm,Partly cloudy
Philippines,5,18,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,5,18,2023,1500,31°C,0.0 mm,Cloudy
Philippines,5,18,2023,1800,29°C,0.0 mm,Cloudy
Philippines,5,19,2023,600,27°C,0.0 mm,Cloudy
Philippines,5,19,2023,900,29°C,0.1 mm,Patchy rain possible
Philippines,5,19,2023,1200,32°C,0.2 mm,Patchy rain possible
Philippines,5,19,2023,1500,31°C,1.1 mm,Heavy rain at times
Philippines,5,19,2023,1800,29°C,0.0 mm,Partly cloudy
Philippines,5,20,2023,600,26°C,0.0 mm,Partly cloudy
Philippines,5,20,2023,900,29°C,0.0 mm,Partly cloudy
Philippines,5,20,2023,1200,32°C,0.0 mm,Partly cloudy
Philippines,5,20,2023,1500,31°C,1.3 mm,Heavy rain at times
Philippines,5,20,2023,1800,29°C,0.2 mm,Patchy rain possible
Philippines,5,21,2023,600,26°C,0.0 mm,Cloudy
Philippines,5,21,2023,900,30°C,0.1 mm,Patchy rain possible
Philippines,5,21,2023,1200,32°C,0.0 mm,Partly cloudy
Philippines,5,21,2023,1500,32°C,1.0 mm,Heavy rain at times
Philippines,5,21,2023,1800,29°C,1.0 mm,Heavy rain at times
Philippines,5,22,2023,600,27°C,0.0 mm,Partly cloudy
Philippines,5,22,2023,900,30°C,0.0 mm,Clear
Philippines,5,22,2023,1200,31°C,0.9 mm,Moderate rain at times
Philippines,5,22,2023,1500,31°C,0.0 mm,Partly cloudy
Philippines,5,22,2023,1800,29°C,0.1 mm,Patchy rain possible
Philippines,5,23,2023,600,28°C,1.7 mm,Moderate or heavy rain shower
Philippines,5,23,2023,900,29°C,0.0 mm,Clear
Philippines,5,23,2023,1200,31°C,0.0 mm,Clear
Philippines,5,23,2023,1500,32°C,0.0 mm,Cloudy
Philippines,5,23,2023,1800,29°C,1.7 mm,Moderate or heavy rain shower
Philippines,5,24,2023,600,27°C,0.6 mm,Moderate rain at times
Philippines,5,24,2023,900,30°C,0.1 mm,Patchy rain possible
Philippines,5,24,2023,1200,31°C,3.1 mm,Moderate or heavy rain shower
Philippines,5,24,2023,1500,32°C,1.1 mm,Heavy rain at times
Philippines,5,24,2023,1800,29°C,1.5 mm,Moderate or heavy rain shower
Philippines,5,25,2023,600,27°C,0.0 mm,Clear
Philippines,5,25,2023,900,30°C,0.0 mm,Cloudy
Philippines,5,25,2023,1200,32°C,0.0 mm,Partly cloudy
Philippines,5,25,2023,1500,30°C,0.5 mm,Moderate rain at times
Philippines,5,25,2023,1800,27°C,1.6 mm,Moderate or heavy rain shower
Philippines,5,26,2023,600,27°C,0.0 mm,Clear
Philippines,5,26,2023,900,30°C,0.0 mm,Partly cloudy
Philippines,5,26,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,5,26,2023,1500,30°C,0.0 mm,Cloudy
Philippines,5,26,2023,1800,29°C,1.5 mm,Moderate or heavy rain shower
Philippines,5,27,2023,600,26°C,0.0 mm,Overcast 
Philippines,5,27,2023,900,29°C,0.0 mm,Partly cloudy
Philippines,5,27,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,5,27,2023,1500,30°C,0.1 mm,Patchy rain possible
Philippines,5,27,2023,1800,28°C,0.1 mm,Patchy rain possible
Philippines,5,28,2023,600,26°C,0.2 mm,Patchy rain possible
Philippines,5,28,2023,900,29°C,0.1 mm,Patchy rain possible
Philippines,5,28,2023,1200,31°C,0.0 mm,Clear
Philippines,5,28,2023,1500,31°C,0.0 mm,Clear
Philippines,5,28,2023,1800,29°C,0.2 mm,Patchy rain possible
Philippines,5,29,2023,600,28°C,0.0 mm,Overcast 
Philippines,5,29,2023,900,30°C,0.0 mm,Patchy rain possible
Philippines,5,29,2023,1200,31°C,0.1 mm,Partly cloudy
Philippines,5,29,2023,1500,30°C,0.0mm,Cloudy
Philippines,5,29,2023,1800,29°C,0.2 mm,Patchy rain possible
Philippines,5,30,2023,600,28°C,0.3 mm,Patchy rain possible
Philippines,5,30,2023,900,28°C,0.3 mm,Patchy rain possible
Philippines,5,30,2023,1200,29°C,0.5 mm,Moderate rain at times
Philippines,5,30,2023,1500,29°C,1.3 mm,Heavy rain at times
Philippines,5,30,2023,1800,28°C,0.3 mm,Patchy rain possible
Philippines,5,31,2023,600,27°C,0.5 mm,Moderate rain at times
Philippines,5,31,2023,900,29°C,0.3 mm,Patchy rain possible
Philippines,5,31,2023,1200,30°C,0.3 mm,Patchy rain possible
Philippines,5,31,2023,1500,30°C,0.4 mm,Patchy rain possible
Philippines,5,31,2023,1800,28°C,1.2 mm,Heavy rain at times
Philippines,6,1,2023,600,27°C,0.3 mm,Patchy rain possible
Philippines,6,1,2023,900,29°C,0.3 mm,Patchy rain possible
Philippines,6,1,2023,1200,30°C,0.1 mm,Patchy rain possible
Philippines,6,1,2023,1500,29°C,1.1 mm,Heavy rain at times
Philippines,6,1,2023,1800,28°C,1.1 mm,Heavy rain at times
Philippines,6,2,2023,600,27°C,0.1 mm,Patchy rain possible
Philippines,6,2,2023,900,30°C,0.3 mm,Patchy rain possible
Philippines,6,2,2023,1200,30°C,1.9 mm,Moderate or heavy rain shower
Philippines,6,2,2023,1500,30°C,0.4 mm,Patchy rain possible
Philippines,6,2,2023,1800,28°C,1.5 mm,Moderate or heavy rain shower
Philippines,6,3,2023,600,27°C,3.8 mm,Moderate or heavy rain shower
Philippines,6,3,2023,900,28°C,0.2 mm,Patchy rain possible
Philippines,6,3,2023,1200,30°C,2.1 mm,Moderate or heavy rain shower
Philippines,6,3,2023,1500,30°C,0.1 mm,Patchy rain possible
Philippines,6,3,2023,1800,29°C,0.1 mm,Patchy rain possible
Philippines,6,4,2023,600,26°C,0.1 mm,Patchy rain possible
Philippines,6,4,2023,900,28°C,0.0 mm,Partly cloudy
Philippines,6,4,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,6,4,2023,1500,28°C,0.0 mm,Partly cloudy
Philippines,6,4,2023,1800,28°C,0.2 mm,Patchy rain possible
Philippines,6,5,2023,600,26°C,0.0 mm,Partly cloudy
Philippines,6,5,2023,900,29°C,0.0 mm,Clear
Philippines,6,5,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,6,5,2023,1500,30°C,0.1 mm,Patchy rain possible
Philippines,6,5,2023,1800,28°C,0.6 mm,Moderate rain at times
Philippines,6,6,2023,600,26°C,0.0 mm,Partly cloudy
Philippines,6,6,2023,900,29°C,0.5 mm,Moderate rain at times
Philippines,6,6,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,6,6,2023,1500,30°C,0.7 mm,Moderate rain at times
Philippines,6,6,2023,1800,28°C,1.2 mm,Heavy rain at times
Philippines,6,7,2023,600,26°C,0.0 mm,Partly cloudy
Philippines,6,7,2023,900,30°C,0.0 mm,Partly cloudy
Philippines,6,7,2023,1200,30°C,0.1 mm,Patchy rain possible
Philippines,6,7,2023,1500,30°C,0.8 mm,Moderate rain at times
Philippines,6,7,2023,1800,28°C,0.1 mm,Patchy rain possible
Philippines,6,8,2023,600,26°C,0.0 mm,Cloudy
Philippines,6,8,2023,900,29°C,0.4 mm,Patchy rain possible
Philippines,6,8,2023,1200,30°C,0.1 mm,Patchy rain possible
Philippines,6,8,2023,1500,31°C,0.3 mm,Patchy rain possible
Philippines,6,8,2023,1800,29°C,0.6 mm,Moderate rain at times
Philippines,6,9,2023,600,27°C,0.3 mm,Patchy rain possible
Philippines,6,9,2023,900,28°C,0.2 mm,Patchy rain possible
Philippines,6,9,2023,1200,31°C,0.9 mm,Moderate rain at times
Philippines,6,9,2023,1500,30°C,0.5 mm,Moderate rain at times
Philippines,6,9,2023,1800,28°C,1.0 mm,Heavy rain at times
Philippines,6,10,2023,600,27°C,0.5 mm,Moderate rain at times
Philippines,6,10,2023,900,29°C,0.2 mm,Patchy rain possible
Philippines,6,10,2023,1200,30°C,0.1 mm,Patchy rain possible
Philippines,6,10,2023,1500,29°C,0.4 mm,Patchy rain possible
Philippines,6,10,2023,1800,28°C,1.6 mm,Moderate or heavy rain shower
Philippines,6,11,2023,600,27°C,0.8 mm,Moderate rain at times
Philippines,6,11,2023,900,28°C,2.2 mm,Moderate or heavy rain shower
Philippines,6,11,2023,1200,30°C,0.6 mm,Moderate rain at times
Philippines,6,11,2023,1500,28°C,0.7 mm,Moderate rain at times
Philippines,6,11,2023,1800,28°C,0.3 mm,Patchy rain possible
Philippines,6,12,2023,600,27°C,0.1 mm,Patchy rain possible
Philippines,6,12,2023,900,29°C,0.2 mm,Patchy rain possible
Philippines,6,12,2023,1200,32°C,0.1 mm,Patchy rain possible
Philippines,6,12,2023,1500,31°C,0.1 mm,Patchy rain possible
Philippines,6,12,2023,1800,29°C,0.2 mm,Patchy rain possible
Philippines,6,13,2023,600,27°C,0.0 mm,Clear
Philippines,6,13,2023,900,29°C,0.0 mm,Clear
Philippines,6,13,2023,1200,32°C,0.0 mm,Clear
Philippines,6,13,2023,1500,31°C,0.0 mm,Clear
Philippines,6,13,2023,1800,30°C,0.1 mm,Patchy rain possible
Philippines,6,14,2023,600,27°C,0.0 mm,Clear
Philippines,6,14,2023,900,30°C,0.0 mm,Clear
Philippines,6,14,2023,1200,32°C,0.0 mm,Clear
Philippines,6,14,2023,1500,31°C,0.0 mm,Clear
Philippines,6,14,2023,1800,30°C,0.0 mm,Clear
Philippines,6,15,2023,600,27°C,0.0 mm,Partly cloudy
Philippines,6,15,2023,900,30°C,0.0 mm,Clear
Philippines,6,15,2023,1200,30°C,0.7 mm,Moderate rain at times
Philippines,6,15,2023,1500,30°C,0.0 mm,Clear
Philippines,6,15,2023,1800,29°C,0.5 mm,Moderate rain at times
Philippines,6,16,2023,600,26°C,0.0 mm,Partly cloudy
Philippines,6,16,2023,900,29°C,0.1 mm,Patchy rain possible
Philippines,6,16,2023,1200,32°C,1.4 mm,Heavy rain at times
Philippines,6,16,2023,1500,31°C,1.3 mm,Heavy rain at times
Philippines,6,16,2023,1800,29°C,0.1 mm,Patchy rain possible
Philippines,6,17,2023,600,26°C,0.0 mm,Clear
Philippines,6,17,2023,900,29°C,0.1 mm,Patchy rain possible
Philippines,6,17,2023,1200,32°C,0.0 mm,Partly cloudy
Philippines,6,17,2023,1500,31°C,0.0 mm,Partly cloudy
Philippines,6,17,2023,1800,30°C,0.0 mm,Clear
Philippines,6,18,2023,600,26°C,0.1 mm,Patchy rain possible
Philippines,6,18,2023,900,30°C,0.0 mm,Clear
Philippines,6,18,2023,1200,32°C,0.0 mm,Partly cloudy
Philippines,6,18,2023,1500,32°C,0.0 mm,Clear
Philippines,6,18,2023,1800,29°C,0.1 mm,Patchy rain possible
Philippines,6,19,2023,600,26°C,0.0 mm,Clear
Philippines,6,19,2023,900,29°C,0.0 mm,Clear
Philippines,6,19,2023,1200,32°C,0.1 mm,Patchy rain possible
Philippines,6,19,2023,1500,32°C,0.1 mm,Patchy rain possible
Philippines,6,19,2023,1800,29°C,0.1 mm,Patchy rain possible
Philippines,6,20,2023,600,26°C,0.0 mm,Cloudy
Philippines,6,20,2023,900,29°C,0.0 mm,Clear
Philippines,6,20,2023,1200,32°C,0.1 mm,Patchy rain possible
Philippines,6,20,2023,1500,31°C,0.0 mm,Cloudy
Philippines,6,20,2023,1800,29°C,0.7 mm,Moderate rain at times
Philippines,6,21,2023,600,26°C,0.0 mm,Partly cloudy
Philippines,6,21,2023,900,29°C,0.0 mm,Partly cloudy
Philippines,6,21,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,6,21,2023,1500,32°C,0.1 mm,Patchy rain possible
Philippines,6,21,2023,1800,29°C,0.1 mm,Patchy rain possible
Philippines,6,22,2023,600,26°C,0.0 mm,Cloudy
Philippines,6,22,2023,900,29°C,0.0 mm,Clear
Philippines,6,22,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,6,22,2023,1500,31°C,0.0 mm,Cloudy
Philippines,6,22,2023,1800,29°C,0.3 mm,Patchy rain possible
Philippines,6,23,2023,600,26°C,0.0 mm,Clear
Philippines,6,23,2023,900,29°C,0.0 mm,Partly cloudy
Philippines,6,23,2023,1200,32°C,0.0 mm,Partly cloudy
Philippines,6,23,2023,1500,32°C,0.2 mm,Patchy rain possible
Philippines,6,23,2023,1800,29°C,1.5 mm,Moderate or heavy rain shower
Philippines,6,24,2023,600,26°C,0.0 mm,Clear
Philippines,6,24,2023,900,29°C,0.1 mm,Patchy rain possible
Philippines,6,24,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,6,24,2023,1500,31°C,0.3 mm,Patchy rain possible
Philippines,6,24,2023,1800,28°C,0.1 mm,Patchy rain possible
Philippines,6,25,2023,600,25°C,0.1 mm,Patchy rain possible
Philippines,6,25,2023,900,27°C,0.0 mm,Overcast 
Philippines,6,25,2023,1200,27°C,0.1 mm,Patchy rain possible
Philippines,6,25,2023,1500,28°C,0.1 mm,Patchy rain possible
Philippines,6,25,2023,1800,26°C,2.9 mm,Moderate or heavy rain shower
Philippines,6,26,2023,600,25°C,0.1 mm,Patchy rain possible
Philippines,6,26,2023,900,29°C,0.7 mm,Moderate rain at times
Philippines,6,26,2023,1200,31°C,0.4 mm,Patchy rain possible
Philippines,6,26,2023,1500,31°C,0.2 mm,Patchy rain possible
Philippines,6,26,2023,1800,28°C,5.8 mm,Moderate or heavy rain shower
Philippines,6,27,2023,600,26°C,0.0 mm,Partly cloudy
Philippines,6,27,2023,900,28°C,0.0 mm,Cloudy
Philippines,6,27,2023,1200,30°C,0.1 mm,Patchy rain possible
Philippines,6,27,2023,1500,30°C,0.0 mm,Cloudy
Philippines,6,27,2023,1800,28°C,0.5 mm,Moderate rain at times
Philippines,6,28,2023,600,26°C,0.1 mm,Patchy rain possible
Philippines,6,28,2023,900,29°C,0.0 mm,Cloudy
Philippines,6,28,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,6,28,2023,1500,30°C,3.4 mm,Moderate or heavy rain shower
Philippines,6,28,2023,1800,28°C,0.9 mm,Moderate rain at times
Philippines,6,29,2023,600,26°C,0.0 mm,Partly cloudy
Philippines,6,29,2023,900,28°C,0.0 mm,Partly cloudy
Philippines,6,29,2023,1200,30°C,0.1 mm,Patchy rain possible
Philippines,6,29,2023,1500,29°C,0.8 mm,Moderate rain at times
Philippines,6,29,2023,1800,27°C,0.1 mm,Patchy rain possible
Philippines,6,30,2023,600,26°C,0.5 mm,Moderate rain at times
Philippines,6,30,2023,900,28°C,0.1 mm,Patchy rain possible
Philippines,6,30,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,6,30,2023,1500,31°C,0.1 mm,Patchy rain possible
Philippines,6,30,2023,1800,29°C,0.1 mm,Patchy rain possible
Philippines,7,1,2023,600,26°C,0.0 mm,Cloudy
Philippines,7,1,2023,900,28°C,0.0 mm,Partly cloudy
Philippines,7,1,2023,1200,31°C,0.1 mm,Patchy rain possible
Philippines,7,1,2023,1500,31°C,0.1 mm,Patchy rain possible
Philippines,7,1,2023,1800,29°C,3.6 mm,Moderate or heavy rain shower
Philippines,7,2,2023,600, 26°C,0.0 mm,Clear
Philippines,7,2,2023,900,29°C,0.0 mm,Clear
Philippines,7,2,2023,1200,31°C,0.3 mm,Patchy rain possible
Philippines,7,2,2023,1500,32°C,2.8 mm,Moderate or heavy rain shower
Philippines,7,2,2023,1800,29°C,0.0 mm,Clear
Philippines,7,3,2023,600,27°C,0.0 mm,Partly cloudy
Philippines,7,3,2023,900,30°C,0.0 mm,Partly cloudy
Philippines,7,3,2023,1200,31°C,0.0 mm,Clear
Philippines,7,3,2023,1500,33°C,0.0 mm,Clear
Philippines,7,3,2023,1800,30°C,0.0 mm,Clear
Philippines,7,4,2023,600,26°C,0.0 mm,Clear
Philippines,7,4,2023,900,30°C,0.0 mm,Clear
Philippines,7,4,2023,1200,32°C,0.0 mm,Clear
Philippines,7,4,2023,1500,32°C,0.0 mm,Clear
Philippines,7,4,2023,1800,30°C,0.0 mm,Clear
Philippines,7,5,2023,600,26°C,0.0 mm,Cloudy
Philippines,7,5,2023,900,30°C,0.0 mm,Partly cloudy
Philippines,7,5,2023,1200,32°C,0.0 mm,Clear
Philippines,7,5,2023,1500,33°C,0.0 mm,Clear
Philippines,7,5,2023,1800,30°C,0.0 mm,Clear
Philippines,7,6,2023,600,26°C,0.0 mm,Cloudy
Philippines,7,6,2023,900,29°C,0.0 mm,Partly cloudy
Philippines,7,6,2023,1200,32°C,0.0 mm,Cloudy
Philippines,7,6,2023,1500,32°C,0.1 mm,Patchy rain possible
Philippines,7,6,2023,1800,29°C,0.0 mm,Clear
Philippines,7,7,2023,600,26°C,0.0 mm,Overcast 
Philippines,7,7,2023,900,30°C,0.1 mm,Patchy rain possible
Philippines,7,7,2023,1200,31°C,0.8 mm,Moderate rain at times
Philippines,7,7,2023,1500,31°C,1.2 mm,Heavy rain at times
Philippines,7,7,2023,1800,29°C,0.5 mm,Moderate rain at times
Philippines,7,8,2023,600,26°C,0.0 mm,Cloudy
Philippines,7,8,2023,900,30°C,0.0 mm,Partly cloudy
Philippines,7,8,2023,1200,33°C,0.0 mm,Partly cloudy
Philippines,7,8,2023,1500,32°C,0.0 mm,Cloudy
Philippines,7,8,2023,1800,29°C,0.0 mm,Cloudy
Philippines,7,9,2023,600,26°C,0.0 mm,Clear
Philippines,7,9,2023,900,29°C,0.0 mm,Clear
Philippines,7,9,2023,1200,32°C,0.0 mm,Clear
Philippines,7,9,2023,1500,31°C,0.1 mm,Patchy rain possible
Philippines,7,9,2023,1800,28°C,0.0 mm,Partly cloudy
Philippines,7,10,2023,600,26°C,0.0 mm,Clear
Philippines,7,10,2023,900,30°C,0.0 mm,Clear
Philippines,7,10,2023,1200,32°C,0.0 mm,Clear
Philippines,7,10,2023,1500,32°C,0.0 mm,Clear
Philippines,7,10,2023,1800,28°C,0.5 mm,Moderate rain at times
Philippines,7,11,2023,600,26°C,0.0 mm,Clear
Philippines,7,11,2023,900,29°C,0.0 mm,Clear
Philippines,7,11,2023,1200,32°C,0.1 mm,Patchy rain possible
Philippines,7,11,2023,1500,32°C,0.1 mm,Patchy rain possible
Philippines,7,11,2023,1800,29°C,0.1 mm,Patchy rain possible
Philippines,7,12,2023,600,26°C,0.6 mm,Moderate rain at times
Philippines,7,12,2023,900,29°C,0.8 mm,Moderate rain at times
Philippines,7,12,2023,1200,30°C,0.1 mm,Patchy rain possible
Philippines,7,12,2023,1500,29°C,1.9 mm,Moderate or heavy rain shower
Philippines,7,12,2023,1800,27°C,0.3 mm,Patchy rain possible
Philippines,7,13,2023,600,27°C,0.7 mm,Moderate rain at times
Philippines,7,13,2023,900,28°C,0.3 mm,Patchy rain possible
Philippines,7,13,2023,1200,29°C,1.6 mm,Moderate or heavy rain shower
Philippines,7,13,2023,1500,28°C,2.3 mm,Moderate or heavy rain shower
Philippines,7,13,2023,1800,27°C,3.5 mm,Moderate or heavy rain shower
Philippines,7,14,2023,600,26°C,6.2 mm,Moderate or heavy rain shower
Philippines,7,14,2023,900,27°C,4.0 mm,Moderate or heavy rain shower
Philippines,7,14,2023,1200,28°C,3.5 mm,Moderate or heavy rain shower
Philippines,7,14,2023,1500,28°C,1.0 mm,Heavy rain at times
Philippines,7,14,2023,1800,27°C,1.7 mm,Moderate or heavy rain shower
Philippines,7,15,2023,600,26°C,1.7 mm,Moderate or heavy rain shower
Philippines,7,15,2023,900,28°C,1.6 mm,Moderate or heavy rain shower
Philippines,7,15,2023,1200,28°C,3.2 mm,Moderate or heavy rain shower
Philippines,7,15,2023,1500,28°C,0.4 mm,Patchy rain possible
Philippines,7,15,2023,1800,27°C,2.3 mm,Moderate or heavy rain shower
Philippines,7,16,2023,600,26°C,2.9 mm,Moderate or heavy rain shower
Philippines,7,16,2023,900,28°C,1.1 mm,Heavy rain at times
Philippines,7,16,2023,1200,29°C,0.3 mm,Patchy rain possible
